model,level,item_id,response,rouge_l
exaone3.5,3,1796,"한미글로벌은 사우디아라비아의 디리야 지역 개발 프로젝트 PM 용역을 수주하여 약 440억 원 규모의 계약을 체결했다. 이 프로젝트는 무함마드 빈 살만 왕세자가 이끄는 디리야 게이트 개발청(DGDA)이 주도하며, 총 26조 원을 투자해 고급 주거 및 상업 시설을 조성한다. 한미글로벌은 2027년까지 프로젝트 관리와 설계 등을 담당할 예정이다.",0.21259842519685038
exaone3.5,3,1830,"카카오 노동조합이 카카오모빌리티 매각에 반대하며 임직원 서명운동을 재개하고 피켓 시위를 진행하고 있으나, 사측은 매각 이외의 대안을 고려하지 않는 입장을 고수하고 있다. 카카오는 매각 여부를 아직 결정하지 않았으며, 다양한 의견을 수렴하고 사회적 책임을 고려해 최종 결정을 내릴 계획이다. 노조는 지속적인 대화를 통해 카카오와 카카오모빌리티의 올바른 결정을 촉구하고 있다.",0.271356783919598
exaone3.5,3,1835,"온라인 식자재 배달업체 컬리가 한국거래소에 재무적 투자자들의 의무보유 확약서를 제출하여 예비상장심사 통과 가능성이 높아졌으며, 이달 말 심사를 통과하면 공모 절차를 시작할 것으로 예상됩니다. 그러나 현재 불안정한 증시 상황으로 인해 컬리의 기업 가치 평가에 어려움이 예상됩니다. 이전 프리 IPO 투자로 기업 가치가 4조원으로 평가되었지만, 실제 공모 과정에서는 가치 인정에 진통이 있을 것으로 보입니다.",0.3534883720930232
exaone3.5,3,1867,"코스피는 내년 1분기까지 하락 추세가 지속될 것으로 전망되며, 글로벌 경기 침체 우려와 주요 경제 이슈들이 하방 압력을 가하고 있다. 대신증권은 코스피의 하단을 2050선으로 제시하고, 경기 침체 가능성 증가에 따라 방어적인 투자 전략을 권장하고 있다. 단기적으로는 7월 코스피 예상 밴드를 2250~2540선으로 전망하며, 물가 정점 통과 기대감과 통화정책 완화 가능성을 주목해야 한다고 분석했다.",0.24875621890547261
exaone3.5,3,1875,"LG유플러스와 노키아는 5G 어드밴스드와 6G 기술 개발을 위한 협력 협약을 체결했다. 양사는 네트워크 확장 기술과 오픈랜 표준 기술 연구에 집중하여, 통신사의 네트워크 유연성 향상과 산업 혁신을 도모할 계획이다. 이 협력은 미래 통신 기술의 상용화를 가속화하고 다양한 산업 분야의 혁신을 촉진할 것으로 기대된다.",0.28758169934640526
exaone3.5,3,1899,"대우조선해양은 ESG 경영 강화를 위해 이사회 내 'ESG위원회'를 신설하고, 초대 위원장으로 동국대학교 교수 최경규 사외이사를 임명했습니다. 이 위원회는 ESG 전략 심의와 실행 체계를 강화하며, 작년에 이어 투명한 정보 공개를 위한 통합보고서를 발간했습니다. 대우조선해양은 이러한 노력으로 조선 산업의 ESG 표준을 선도하려는 의지를 보였습니다.",0.2543352601156069
exaone3.5,3,1923,"환경부는 7월 12일부터 시행되는 수도법 시행령 개정안을 통해 전국 수도계획을 '국가수도기본계획'으로 통합하고, 수도시설 관리 강화 및 수돗물 안전성을 향상시켰다. 이 개정으로 계획의 효율성과 이행력이 높아졌으며, 수도사업자 관리 강화와 주민 의견 수렴 절차가 개선되었다. 환경부는 이러한 변화를 통해 국민들이 안심하고 수돗물을 이용할 수 있도록 지원할 계획이다.",0.276595744680851
exaone3.5,3,1956,"애플이 아이폰14 일반 모델에 아이폰13에 사용된 A15 바이오닉 칩을 재사용할 예정이며, 이는 처음으로 구형 칩을 사용하는 일반 모델 출시입니다. 상위 모델인 아이폰14 프로와 프로맥스에는 최신 A16 바이오닉 칩이 적용될 것으로 보입니다. 이러한 전략은 비용 절감과 소비자 가격 부담 완화를 목표로 하며, 최근 인력 유출과 인플레이션 영향으로 인한 시장 변화에 대응하는 것으로 해석됩니다.",0.42452830188679247
exaone3.5,3,1976,"카카오엔터테인먼트의 인기 웹툰 '나 혼자만 레벨업'이 일본 애니메이션 제작사 A1 Pictures와 협업하여 애니메이션으로 제작될 예정이며, 2023년 공개를 목표로 한다. 이 작품은 전 세계적으로 누적 142억 뷰를 기록한 글로벌 히트작으로, 원작 웹툰과 게임, NFT 등 다양한 매체로 확장되었다. 티저 이미지와 프로모션 비디오를 통해 기대감을 높이고 있다.",0.25675675675675674
exaone3.5,3,1988,"HP가 아인스시스템을 통해 15.6인치 OLED 디스플레이의 투인원 노트북 HP 엔비 x360 15 2종을 출시했다. 이 제품들은 인텔 코어 프로세서와 다양한 그래픽 옵션을 제공하며, 360도 회전형 디스플레이와 고급 스타일러스 펜을 포함한다. 뛰어난 밝기와 다양한 사용 모드를 지원하며, 가벼운 무게와 긴 배터리 수명을 자랑한다.",0.2318840579710145
exaone3.5,3,2011,"NASA의 CAPSTONE 위성이 로켓랩의 로켓으로 달 궤도에 진입한 후 지구와의 통신이 중단되었으나, 현재 경로 정보를 확보하고 재연결을 시도 중이다. 이 위성은 아르테미스 프로그램의 달 궤도 우주정거장 게이트웨이 테스트 임무를 맡고 있으며, 향후 유인 달 탐사 임무를 위한 중요한 데이터를 제공할 예정이었다. NASA는 통신 문제에도 불구하고 CAPSTONE의 임무가 계획대로 진행될 수 있도록 지원하고 있다.",0.21212121212121213
exaone3.5,3,2016,"컴투스는 8월 16일 '서머너즈 워 클로니클'을 국내에 출시하며, 전 세계 1억5000만 다운로드 기록을 가진 IP를 기반으로 한 첫 MMORPG를 선보입니다. 글로벌 출시는 하반기 예정이며, 블록체인 기반 P2O 모델로 진행됩니다. 이 게임은 유저들이 소환수와 함께 전투하며 새로운 스토리를 경험할 수 있는 서머너즈 워 유니버스의 시작입니다.",0.2530120481927711
exaone3.5,3,2045,"보그인터내셔날과 카타나골프가 골프기어 사업을 위한 양해각서를 체결하여 보그너 브랜드의 골프클럽 생산을 시작한다. 카타나골프는 기술력을 제공하며 생산을 담당하고, 보그인터내셔날은 올해 내에 신제품을 출시할 계획이다. 하현 보그인터내셔날 회장은 이번 협력으로 골프 클럽 시장에 혁신을 가져올 것이라고 기대했다.",0.4413793103448276
exaone3.5,3,2068,"분양가상한제 개편 이후 7월에 전국 3만9천여 가구가 분양 예정이며, 경기도가 가장 많은 7천7백50가구를 공급할 계획이다. 특히 대구는 조정대상지역 해제로 5천5백50가구를 분양하며 지방에서 가장 큰 규모를 보이지만, 서울은 분양 단지가 없다. 개편으로 인한 공급 기대감이 커지고 있으나, 실제 분양 속도는 분양가 상승률 등 요인에 따라 달라질 것으로 보인다.",0.15238095238095237
exaone3.5,3,2085,"대한항공과 아시아나항공 등 주요 항공사들이 국제선 노선을 재개하고 있지만, 코로나19로 인한 의무 휴직으로 인해 현장 인력 복귀가 지연되고 있다. 현재 전체 임직원의 30-40%가 휴직 상태에 있으며, 운항률은 코로나19 이전 대비 크게 낮은 수준에 머물러 있다. 그러나 인천국제공항 이용객 수가 증가하는 등 여객 수요 회복의 조짐이 보이며, 장기적으로는 항공업계의 상황 개선이 예상된다.",0.23958333333333334
exaone3.5,3,2102,"JB금융지주가 금융감독원으로부터 바젤Ⅲ 기준 내부등급법 승인을 받음으로써 위험가중자산(RWA)이 감소하고 BIS 자기자본비율이 향상되어 자본 건전성이 개선될 것으로 예상된다. 이로 인해 JB금융지주는 배당 확대와 출자 여력 증가를 통해 주주 친화 정책을 강화할 수 있게 되었다. 동시 승인은 지주사와 자회사인 전북은행 모두에게 적용되는 최초 사례로, JB금융지주는 이로 인한 자본비율 상승을 통해 지역 경제 활성화에 기여할 계획이다.",0.28037383177570097
exaone3.5,3,2145,"현대엘리베이터가 보름 만에 역대 최고 찬성율로 임금협상을 조기 타결했다. 노사는 기본급 3.8% 인상과 특별 격려금 지급에 합의하며, 위기 극복을 위한 결의대회를 열고 경영정상화를 위한 협력을 다짐했다. 이번 합의는 어려운 경제 상황 속에서 노사의 긴밀한 협력 의지를 보여준다.",0.2389937106918239
exaone3.5,3,2152,"내년 최저임금이 시간당 9620원으로 결정되어 올해 대비 약 9만6천원 상승했으며, 이는 경제 성장률, 물가상승률, 취업자 증가율을 고려한 결과입니다. 최저임금위원회 회의에서는 노동자위원 일부의 반발에도 불구하고 표결을 통해 가결되었습니다. 한편, 유류세 인하 폭이 확대되어 휘발유는 리터당 최대 516원까지 가격이 내려갈 것으로 예상되며, 기대 인플레이션은 10년 만에 최고치인 3.9%를 기록했습니다.",0.2685185185185185
exaone3.5,3,2155,코오롱생명과학은 인보사 관련 연구비 환수와 국가연구개발사업 참여 제한 조치에 대해 제기한 항소심 소송에서 승소했다. 법원은 연구 과제의 일부 실패에도 불구하고 전체적인 성실한 연구 수행을 인정하여 환수 조치가 재량권을 남용한 것이라고 판단했다. 이 판결로 코오롱 측의 부정행위 의혹이 상당 부분 해소되었다고 법률대리인은 밝혔다.,0.29743589743589743
exaone3.5,3,216,"애큐온캐피탈은 지난해 UN Global Compact(UNGC)에 가입 후 이행보고서를 제출하며 ESG 경영을 강화하고 있다. 특히 1400억원 규모의 ESG 채권 발행을 통해 친환경 프로젝트와 사회적 가치 창출에 투자하고 있으며, 올해는 전기차 도입과 탄소회계금융협의체 가입을 추진 중이다. 이러한 활동을 통해 지속가능한 발전 목표 달성에 기여하고 있다.",0.2255639097744361
exaone3.5,3,2160,"한국의 첫 달 궤도선 다누리가 5일 대전에서 출발하여 미국 발사장으로 향하며, 내달 3일 발사를 통해 한국은 심우주 탐사에 첫걸음을 내딛게 된다. 성공적인 달 궤도 진입 시 한국은 달 탐사 분야에서 7번째 국가가 된다. 다누리는 특수 컨테이너에 실려 안전하게 이송되고 있다.",0.3741935483870968
exaone3.5,3,2195,"컴투스가 8월 16일 신작 MMORPG '서머너즈워 크로니클'의 국내 출시를 확정하며, 이전 일정보다 보름 이상 연기되었다. 이 게임은 '서머너즈워 천공의 아레나'의 IP를 활용해 MMORPG 장르로 개발되었으며, 모바일과 PC 크로스 플레이를 지원한다. 컴투스는 최고 완성도를 위해 막바지 점검 중이며, 출시와 함께 글로벌 시장 진출도 계획 중이다.",0.39999999999999997
exaone3.5,3,2229,"정부가 유류세 인하 폭을 기존 30%에서 37%로 확대하여 휘발유는 리터당 57원, 경유는 38원 인하했다. 정유사 직영주유소는 즉시 가격을 낮추고, 자영주유소에도 신속히 인하된 유류가 공급될 예정이다. 그러나 방기선 기획재정부 차관은 6월 소비자물가 상승률이 6%대에 진입할 것으로 전망하며, 인플레이션 압력이 지속될 것이라고 경고했다.",0.3515151515151515
exaone3.5,3,223,"분양가 상승과 대출규제 강화로 인해 소형 아파트(전용 60㎡ 이하)에 대한 수요가 증가하고 있으며, 최근 청약 경쟁률에서도 소형 아파트가 높은 인기를 보이고 있다. 서희스타일스의 '서희스타힐스 더 도화'와 같은 소형 아파트 단지들이 분양을 앞두고 있으며, 이는 실속형 주거를 선호하는 추세를 반영한다. 지방을 포함한 여러 지역에서도 소형 아파트의 청약 마감률이 높아지고 있다.",0.18627450980392155
exaone3.5,3,2252,"정부가 생애최초 주택 구매자를 위해 LTV를 지역과 소득에 관계없이 80%까지 확대하고, 최대 대출 한도를 6억원으로 늘렸으며, 청년층과 신혼부부를 대상으로 50년 만기 정책모기지도 도입했습니다. 체증식 상환 방식은 초기 부담을 줄이지만 장기적으로는 총 상환액이 증가하므로, 개인의 소득 변화와 상환 능력을 고려한 신중한 선택이 필요합니다. 이러한 변화는 금리 상승 속에서 주택 구매 부담 완화를 목표로 하지만, 장기적인 금융 부담 증가 가능성도 내포하고 있습니다.",0.31182795698924737
exaone3.5,3,2266,"롯데면세점이 클룩 KLOOK과 협력하여 내국인 고객 대상으로 여행 패키지와 할인 쿠폰을 제공하는 마케팅 활동을 강화했다. 특히, 서울 시내점에서 5천 달러 이상 구매 시 일본 여행 패키지를 증정하며, 해외점도 영업을 재개하여 고객 혜택을 확대하고 있다. 이는 최근 내국인 해외여행 수요 증가에 따른 전략적 대응이다.",0.2318840579710145
exaone3.5,3,2270,임팩티브AI와 데이터히어로는 서울에서 AI 기반 금융정보 플랫폼 공동 개발을 위한 업무협약을 체결했다. 데이터히어로의 금융 데이터 분석 기술과 임팩티브AI의 AI 기술을 결합하여 주가 예측 및 이상 기업 탐지 등 고도화된 서비스를 제공할 계획이다. 임팩티브AI는 우수한 연구진을 갖춘 스타트업으로 최근 시드 투자를 성공적으로 유치했다.,0.36470588235294116
exaone3.5,3,2327,"롯데벤처스는 '엘캠프 L CAMP 9기 데모데이'를 통해 10개 스타트업이 투자 유치와 비즈니스 기회를 모색했으며, 약 700명이 참석했다. 이 행사에서는 오아시스 비즈니스와 워커스하이 등이 각자의 혁신적인 비즈니스 모델을 소개했고, 럭셔리앤올은 롯데온과 협력해 명품 케어 서비스를 제공 중이다. 엘캠프 프로그램은 높은 경쟁률 속에서 유망 스타트업을 육성하며 지속적인 성장을 이어가고 있다.",0.3013698630136986
exaone3.5,3,2338,"지마켓과 옥션이 이달 10일까지 '쿨 썸머 세일'을 진행하며, 패션, 뷰티, 레저 전문관에서 최대 80% 할인된 22개 카테고리의 여름 휴가 용품을 판매한다. 가입 고객들에게는 매일 중복쿠폰을 제공하고, 스마일카드 결제 시 추가 할인 혜택도 주어진다. 또한, 설문조사 기반의 여행 관련 상품들도 파격가로 선보여 휴가 시즌 수요에 대응하고 있다.",0.25477707006369427
exaone3.5,3,2367,"이광수 미래에셋증권 수석연구위원이 출연한 뭘스트리트 팟캐스트에서 하반기 부동산 시장 전망을 논의했습니다. 무주택자들에게는 부동산 거래량 관찰을 통한 합리적인 주택 구입을 조언했으며, 시장의 불확실성에 대비할 것을 강조했습니다. 팟캐스트는 다양한 플랫폼에서 오디오로 청취 가능합니다.",0.2613636363636364
exaone3.5,3,245,"지난달 전력 수요가 전년 동기 대비 4.3% 증가하여 역대 6월 기준 최고치를 기록하며, 일찍 찾아온 폭염으로 인한 냉방 수요 증가가 원인으로 지목되었다. 공급예비율이 한때 10% 미만으로 떨어지면서 정부는 9월 8일까지 전력수급 대책 기간을 운영하며 전력수급종합상황실을 가동하여 전력 위기 대응에 나섰다. 올 여름 전력 수요가 전년 대비 증가하고 예비력이 최저치를 기록함에 따라 전력수급 경보 발령 가능성도 제기되고 있다.",0.28971962616822433
exaone3.5,3,2465,"최동훈 감독의 신작 영화 '외계인 1부' 제작발표회가 열렸으며, KT, SK브로드밴드, LG유플러스가 3천억원을 공동 투자해 국내 미디어 생태계 보호와 콘텐츠 강화를 위한 협약을 체결했다. 이 협약은 IPTV 오리지널 콘텐츠 제작을 통해 국내 콘텐츠 산업의 성장을 지원하고, 독점 콘텐츠로 인한 시청권 제한을 완화하려는 목적을 가지고 있다. 특히, 이들 기업은 최동훈 감독의 영화를 공동으로 수급하며 협업을 시작할 계획이다.",0.27
exaone3.5,3,2467,스튜디오갈릴레이가 국토교통부의 'NEXT 챌린지' 액셀러레이팅 프로그램에 최종 선정되었다. 이 스타트업은 스마트시티 분야에서 다수승객 다수차량 배차 최적화 기술을 바탕으로 한 모빌리티 플랫폼으로 평가받았다. 선정된 스튜디오갈릴레이는 향후 DRT 서비스 확대를 통해 수도권 및 농어촌 지역의 대중교통 취약 문제 해결에 앞장설 계획이다.,0.24
exaone3.5,3,247,"JTBC는 홍정도 부회장의 지시로 예정되었던 18일 디지털 개편 발표를 잠정 보류했다. 기자들은 구체적인 디지털 전환 계획 없이 뉴스룸 인력을 줄이는 것에 우려를 표명했으나, JTBC는 모바일 전환을 위해 신중하게 준비 중이라고 밝혔다. 개편 과정에서 제작과 취재 분리를 포함한 인력 재편이 계획되고 있으나, 기자들의 퀄리티 유지 우려와 함께 개편 방향에 대한 논의가 계속되고 있다.",0.18823529411764706
exaone3.5,3,2475,"윤석열 대통령이 서울대 법학전문대학원 송옥렬 교수를 첫 공정거래위원장으로 지명했다. 송 교수는 회사법 분야의 권위자로 알려져 있지만, 과거 제자들에 대한 성희롱 발언으로 도덕성 논란이 제기되고 있다. 정부는 규제 완화와 시장 자율성을 강조하는 반면, 야당과 일부는 이 지명이 부실 검증과 편향된 정책 방향을 우려하고 있다.",0.47435897435897434
exaone3.5,3,2530,"알츠하이머와 파킨슨병 치료제 개발 기업인 디앤디파마텍이 한국거래소의 상장 예비심사에서 또다시 미승인을 받았다. 이로 인해 기업가치가 7000억~8000억 원으로 예상되던 디앤디파마텍의 상장이 무산되면서, 바이오 벤처 기업들의 IPO 추진에 부정적 영향을 미칠 것으로 우려된다. 특히 주요 투자자들의 자금 회수에도 어려움이 예상된다.",0.21857923497267756
exaone3.5,3,2542,"블룸에너지는 글로벌 연료전지 시장에서 선도적 위치를 차지하며, 특히 고체 산화물 연료전지(SOFC) 기술로 미국과 한국 시장에서 높은 점유율을 보이고 있다. 최근 뉴욕증권거래소에서 주가 상승을 기록하며 투자 매력이 증가했고, SK에코플랜트와의 파트너십을 통해 향후 500MW 이상의 서버 모듈 공급이 예정되어 있어 수익성 개선이 기대된다. 에너지 전환 추세에 따라 블룸에너지의 매출은 지속적으로 성장 중이며, 서버 수요 증가로 인한 추가 성장 가능성도 크다.",0.16326530612244897
exaone3.5,3,2574,공정거래위원회가 CJ올리브영의 납품업체에 대한 불법 재고 부담 강요 혐의로 서울 본사를 현장 조사했다. 이는 인앤아웃이라는 편법적 반품 제도를 통해 납품업체들에게 부당한 재고 부담을 떠넘겼다는 중소기업의 제소에 따른 조치이다. 공정위는 이번 조사 결과를 바탕으로 CJ올리브영에 대한 제재 수위를 곧 결정할 예정이다.,0.31724137931034485
exaone3.5,3,2595,"전기 및 가스 요금과 전기차 충전료가 인상되었으며, 윤석열 대통령은 귀국 시 이준석 대표와 화기애애한 분위기로 영접했습니다. 주말까지 폭염이 지속되다가 다음 주 초에는 비가 예상되며, 상반기 무역 적자가 역대 최대치를 기록했습니다. 서울의 한 빌딩에서 건물 진동으로 인해 일시적인 대피 사태가 발생했습니다.",0.2814814814814815
exaone3.5,3,2613,"CJ대한통운이 영국 사우스포트 리아트 판보로 에어쇼 참가를 위해 한국 공군의 T 50B 전투기 9대를 원주에서 영국까지 안전하게 운송하는 '블랙이글스 프로젝트'를 성공적으로 완료했다. 이 프로젝트는 전투기의 분해, 무진동 트레일러와 특수 화물 운송 장비를 활용한 복잡한 물류 과정을 포함했다. CJ대한통운은 이번 운송을 통해 국내 항공기술의 해외 홍보와 방산수출에 기여할 것으로 기대하고 있다.",0.32487309644670054
exaone3.5,3,2628,"무인 항공기 제조 기업인 프리뉴가 수인베스트먼트 등으로부터 30억원 규모의 시리즈A 투자를 유치하며, 드론 종류 다양화와 소프트웨어 개발에 자금을 활용할 계획이다. 2025년 기업공개를 목표로 하는 프리뉴는 이번 투자로 인공지능 자율 비행 기술과 클라우드 기반 서비스 플랫폼 개발에 박차를 가할 예정이다. 확보된 자금은 특히 넓은 지역 감시용 드론과 사용자 관리 소프트웨어 플랫폼 구축에 중점적으로 사용될 것이다.",0.26666666666666666
exaone3.5,3,2636,"6월 한국 소비자물가가 1998년 외환위기 이후 처음으로 6%를 기록하며 급등했고, 한국은행은 이에 대응해 기준금리를 사상 최대 폭인 0.5%포인트 인상할 예정이다. 그러나 공급 부족으로 인한 물가 상승에는 금리 인상이 제한적 효과를 보일 수 있으며, 소비 위축으로 인한 경기 침체 우려도 제기된다. 이창용 한은 총재는 효과적인 소통을 강조하며, 잭슨홀 회의에서의 발표를 통해 국제적인 경제 정책 논의에 참여하고 있다.",0.28
exaone3.5,3,2682,"곤충 산업이 탄소 중립 추세 속에서 친환경 원료로 주목받으며, 식용부터 화장품, 의료 분야까지 활용 범위가 확대되고 있습니다. 특히 경북 지역에서 사육 농가가 급증하고 있으며, 매출이 최근 5년간 5배 이상 증가하는 등 미래 신산업으로 성장하고 있습니다. 경상북도는 이 산업을 지원하기 위한 조례를 제정하며 혁신적 발전을 도모하고 있습니다.",0.3311258278145695
exaone3.5,3,2704,"고등학교 졸업 직후 보험설계사였던 A씨와 친구 3명은 SNS를 통해 만난 여성을 살해하려다 실패하고, 사망 보험금을 노리고 계획적인 사기를 저질렀다. 이들은 여성을 펜션으로 유인해 공격했으나 실패했고, 이전에도 다른 피해자를 대상으로 한 살인 계획을 세웠던 것으로 드러났다. 결국 주범 A씨는 징역 20년을 선고받았다.",0.2857142857142857
exaone3.5,3,278,"CJ대한통운이 원주 공군기지에서 출발해 영국 스탠스테드 공항까지 블랙이글스 T 50B 항공기 9대를 안전하게 운송하는 '블랙이글스 프로젝트'를 성공적으로 완료했다. 이 프로젝트는 항공기의 분해, 육로 및 항공 운송, 그리고 최종 목적지까지의 무진동 트레일러 이동을 포함한 복잡한 과정을 거쳤다. CJ대한통운은 특수 화물 운송 전문성을 바탕으로 이번 고난도 물류 작업을 수행하며 방산 물류 분야에서의 역량을 입증했다.",0.32608695652173914
exaone3.5,3,296,"LG에너지솔루션의 권영수 부회장이 취임 후 첫 유럽 출장을 통해 폴란드의 세계 최대 규모 배터리 공장과 스마트팩토리 협력사인 지멘스를 방문하며, 스마트팩토리 구축 가속화에 힘쓰고 있다. 이번 방문은 유럽 전기차 시장 수요 대응과 생산 효율성 증대를 위한 핵심적 점검 활동이다. 또한, LG에너지솔루션은 조직 개편을 통해 스마트팩토리 전환을 가속화하고 글로벌 생산 현장의 표준화를 추진 중이다.",0.2967741935483871
exaone3.5,3,301,"G7 국가들이 러시아산 원유에 대한 가격 상한제 도입에 합의했으며, 미국은 한국의 동참을 요청했습니다. 한국 경제부총리는 구체적 실행 방안을 공유받기로 하며 긍정적인 입장을 보였습니다. 이번 조치는 국제 유가 안정과 러시아의 수익 감소를 목표로 하며, 향후 G20 회의에서 추가 논의될 예정입니다.",0.27218934911242604
exaone3.5,3,315,"하반기 쏘카, 현대오일뱅크, 케이뱅크 등 대형 기업들의 IPO가 진행되면서 공모주 시장 활성화가 기대되나, 상반기의 경기 불황과 유동성 악화로 인한 상장 철회 사례를 감안해야 한다. 쏘카는 성장성을 강조한 EV/Sales 지표를 사용했고, 현대오일뱅크와 케이뱅크는 각각 정유업 호황과 가상자산 연계 성장성을 바탕으로 높은 기업 가치를 목표로 하고 있다. 그러나 대형 IPO가 진행될 경우 시중 유동성 쏠림 현상으로 인한 시장 부정적 영향 가능성도 제기된다.",0.22535211267605634
exaone3.5,3,326,"경기 고양시 후곡마을의 4개 단지가 통합 재건축을 추진하며, 이는 사업성 향상과 절차 간소화를 기대하기 때문입니다. 새 정부의 재건축 규제 완화 기조가 이러한 움직임을 촉진하고 있으며, 수도권 여러 지역에서 비슷한 통합 재건축 계획이 증가하고 있습니다. 그러나 대규모 단지는 협상력 강화와 함께 관리 복잡성 증가라는 단점도 동반합니다.",0.25609756097560976
exaone3.5,3,330,"피플펀드는 임직원의 일탈로 인한 투자자 손실을 방지하기 위해 아파트담보투자 상품에 세이프가드 프로그램을 도입했습니다. 이 프로그램은 제3 금융기관 관리, 보험 가입 등 기존 안전장치에 근저당권 보호 서비스와 담보 권리 변경 알람 서비스를 추가하여 투자 안전성을 강화했습니다. 또한, 이 프로그램 출시를 기념해 수수료 면제 이벤트를 진행하며 추가 금리 혜택을 제공하고 있습니다.",0.3116883116883116
exaone3.5,3,353,"환경부와 한국수자원공사가 주최하는 '2022 Startup Water' 공모전은 물산업 혁신 아이디어와 사업화 아이디어를 공모하며, 대학생과 스타트업을 대상으로 각각 아이디어와 사업화 부문으로 나누어 진행된다. 총 18개 팀에게 상금과 사업화 자금이 지원되며, 우수 아이디어는 글로벌 경진대회 참여 기회도 제공된다. 이번 행사는 물산업 생태계 활성화와 창업 지원을 통해 혁신 기술 기반의 기업 성장을 촉진하는 것을 목표로 한다.",0.25471698113207547
exaone3.5,3,390,"국내 정유사들의 올해 1~5월 석유제품 수출액이 고유가 영향으로 지난해 대비 2배 이상 증가하여 242억6500만 달러를 기록했다. 특히 5월 수출액은 역대 최고치인 61억4700만 달러를 달성했으며, 이는 수출단가 상승과 정유사들의 가동률 증가 때문이다. 그러나 국내 휘발유 및 경유 가격은 여전히 상승 중이지만, 유류세 인하로 인해 향후 가격 내림세가 예상된다.",0.4417177914110429
exaone3.5,3,428,"티웨이항공은 대구광역시와 협약을 통해 본사를 대구로 이전하며, 대구·경북 통합 신공항의 성장을 위해 협력하기로 했습니다. 협약 내용에는 지역 일자리 창출, 적극적인 노선 개설, MRO 사업 확대 등이 포함되어 있습니다. 티웨이항공은 향후 구체적인 이전 계획을 논의하며, 대구 지역 운항 노선을 점차 확대할 예정입니다.",0.3282051282051282
exaone3.5,3,482,"휠라코리아는 제주유나이티드의 탄소중립 축구 경기에 리사이클 유니폼 '해녀 삼춘'을 제공하며, 폐플라스틱을 재활용한 친환경 소재를 사용했다. 또한, 관중을 위한 지속가능 제품 체험 공간인 '휠라 존'을 마련해 다양한 친환경 제품을 선보였다. 휠라는 이러한 활동을 통해 지속가능한 환경 보호 노력을 지속할 계획이다.",0.3287671232876712
exaone3.5,3,494,"5월 음식서비스 온라인 거래액이 전년 대비 3.7% 감소한 반면, 여행 및 문화 레저 분야는 코로나 이전 수준을 넘어섰다. 이는 사회적 거리두기 해제 후 외부 활동 증가로 인한 결과로 해석된다. 전체 온라인 쇼핑 거래액은 전년 대비 10.5% 증가하며 17조 원을 돌파했다.",0.2482758620689655
exaone3.5,3,503,"에코백스가 최신 AI 기술을 적용한 로봇청소기 디봇 T10 패밀리 시리즈를 출시했습니다. 이 제품은 장애물 인식 정확도 향상, 강화된 자율주행 기능, 그리고 대화형 AI 비서 이코를 탑재하여 사용자 경험을 개선했습니다. 가격은 디봇 T10 플러스가 94만 9천원, 디봇 T10 터보가 1백 9만 9천원으로, 뛰어난 청소 성능과 안전성을 자랑합니다.",0.27999999999999997
exaone3.5,3,589,"올해 5월까지 가상자산을 이용한 불법 외환거래 적발 금액이 1조5231억 원으로, 전체 외환 범죄의 78.1%를 차지하며 작년 대비 약 2배 증가했다. 특히 '김치 프리미엄'을 이용한 환치기 범죄가 급증하면서, 투기 세력에 대한 규제 제도화 필요성이 제기되고 있다. 국회 의원실은 이러한 추세를 고려해 가상자산 관련 외환 범죄를 효과적으로 관리하기 위한 법적 규제 강화를 촉구하고 있다.",0.33476394849785407
exaone3.5,3,607,"중소기업중앙회의 조사에 따르면, 하반기 경기 전망지수가 전년 대비 하락하며 중소기업들은 원자재 가격 상승, 내수 부진 등을 주요 어려움으로 지목했습니다. 업종별로는 제조업과 서비스업 간 전망이 상반되며, 경영 회복 시점은 2024년 이후로 예상되었습니다. 중소기업들은 세금 감면과 인력난 해소 등을 가장 필요한 정책으로 요청했습니다.",0.24390243902439024
exaone3.5,3,642,"GS25가 12일부터 전국 1만6000여 개 점포에서 원소주 스피릿을 주 3회 최대 4병씩 판매 시작한다. 이 제품은 가수 박재범의 원스피리츠에서 출시한 증류식 소주로, 깔끔하고 부드러운 맛이 특징이다. GS리테일은 홍보를 위해 점포 출입문에 포스터를 부착하고, GS더프레시에서도 판매를 확대한다.",0.339622641509434
exaone3.5,3,664,"500대 기업 중 28곳이 하반기 투자 규모를 상반기보다 줄일 계획이며, 주요 이유로는 경제 불안정과 자금 조달 어려움이 지목되었다. 고물가와 글로벌 경제 긴축 등이 주요 위험 요소로 꼽혔다. 그러나 정부의 지원 정책으로 하반기 투자 심리 개선이 기대된다.",0.2828282828282828
exaone3.5,3,677,"삼성전자가 2022년형 Neo QLED 8K 스마트 TV와 모니터를 통해 업계 최초로 엑스박스 게임 패스를 포함한 여러 스트리밍 게임 서비스를 지원하는 '삼성 게이밍 허브'를 출시했다. 이 서비스로 사용자는 별도 게임기 없이도 100여 개의 클라우드 게임을 즐길 수 있으며, 유튜브, 트위치 등 다양한 콘텐츠도 함께 이용 가능하다. 삼성전자는 이 기술로 향상된 게임 경험을 제공하며, 파트너십을 확장해 사용자 편의성을 높일 계획이다.",0.2875
